session_id,user_id,role,session_start,session_end,event_count,login_attempts,failed_logins,unique_ips,unique_locations,unique_devices,unique_resources,download_events,upload_events,total_data_mb,max_single_transfer_mb,privileged_actions,is_attack,duration_minutes,start_hour,day_of_week,is_weekend,is_night,failed_login_rate,data_per_event_mb,attack_type,start_hour_deviation,duration_minutes_deviation,event_count_deviation,failed_login_rate_deviation,unique_locations_deviation,unique_devices_deviation,unique_resources_deviation,total_data_mb_deviation,privileged_actions_deviation,behavioral_deviation,personal_history_size,personal_weight,baseline_source,immediate_risk,short_term_risk,medium_term_risk,long_term_risk,persistence_risk,trend_risk,multi_horizon_risk,authentication_abuse,geographic_risk,device_risk,resource_spread_risk,privilege_risk,data_movement_risk,temporal_risk,context_risk,final_risk,trust_decision,learn_allowed,baseline_confidence,evidence_disagreement,quarantine_status,consistency_count,released_from_quarantine,actually_learned
session_bb59b8829686,user_056,hr,2026-07-02 09:52:51,2026-07-02 14:29:51,16,6,0,16,1,1,3,5,0,174.41,53.507,0,0,277.0,9.866666666666667,3,0,0,0.0,10.900625,normal,0.5188,0.2216,0.138,0.0,0.0,0.0,0.0,2.7011,0.0,0.3977,10,0.6667,hybrid,18.03,25.24,27.91,29.43,20.0,0.0,21.39,12.0,0.0,0.0,0.0,0.0,32.41,5.19,22.21,20.5,TRUST,True,0.667,1.81,NOT_REQUIRED,0,False,True
session_007b7473dba7,user_054,developer,2026-07-02 09:54:13,2026-07-02 14:53:13,22,3,0,22,1,1,5,0,0,0.0,0.0,0,0,299.0,9.9,3,0,0,0.0,0.0,normal,0.7137,0.3559,0.8142,0.0,0.0,0.0,0.0,0.0,0.0,0.2093,6,0.4,hybrid,9.94,13.09,13.05,24.59,0.0,0.0,11.01,0.0,0.0,0.0,10.0,0.0,0.0,7.14,7.64,9.46,TRUST,True,0.4,1.41,NOT_REQUIRED,0,False,True
session_76baa831a793,user_053,hr,2026-07-02 09:55:11,2026-07-02 14:00:11,16,6,0,16,1,1,3,3,0,12.572,5.337,0,0,245.0,9.916666666666666,3,0,0,0.0,0.78575,normal,1.0189,1.4929,0.8993,0.0,0.0,0.0,0.0,0.7375,0.0,0.461,16,1.0,personal,20.59,27.54,32.9,35.83,60.0,0.0,28.26,12.0,0.0,0.0,0.0,0.0,8.85,10.19,10.98,19.53,TRUST,True,1.0,7.07,NOT_REQUIRED,0,False,True
session_c78928e65e90,user_036,developer,2026-07-02 09:58:58,2026-07-02 12:42:58,12,3,0,12,1,1,5,0,0,0.0,0.0,0,0,164.0,9.966666666666669,3,0,0,0.0,0.0,normal,0.6475,0.8299,0.7644,0.0,0.0,0.0,0.0,0.0,0.0,0.2491,7,0.4667,hybrid,11.71,14.73,19.66,24.89,20.0,0.0,15.07,0.0,0.0,0.0,10.0,0.0,0.0,6.47,7.44,11.22,TRUST,True,0.467,3.12,NOT_REQUIRED,0,False,True
session_97bfc99734fa,user_063,finance,2026-07-02 10:00:20,2026-07-02 12:20:20,11,3,0,11,1,1,3,3,1,19.363,6.332,0,0,140.0,10.0,3,0,0,0.0,1.7602727272727272,normal,0.9274,1.6928,2.0235,0.0,0.0,0.0,0.0,1.2824,0.0,0.6585,15,1.0,personal,28.05,20.22,16.66,18.37,0.0,3.55,19.78,0.0,0.0,0.0,0.0,0.0,15.39,9.27,11.25,19.69,TRUST,True,1.0,6.86,NOT_REQUIRED,0,False,True
session_c0b2e30ddef9,user_013,hr,2026-07-02 10:06:11,2026-07-02 14:36:11,19,8,0,19,1,1,3,4,0,12.64,4.041,0,0,270.0,10.1,3,0,0,0.0,0.6652631578947369,normal,1.5574,0.2733,0.1484,0.0,0.0,0.0,0.0,0.4206,0.0,0.2666,14,0.9333,hybrid,12.48,30.96,26.45,24.43,20.0,34.26,21.31,20.0,0.0,0.0,0.0,0.0,5.05,15.57,16.43,16.51,TRUST,True,0.933,3.61,NOT_REQUIRED,0,False,True
session_59d2a7dcb57b,user_037,developer,2026-07-02 10:07:05,2026-07-02 14:32:05,14,5,0,14,1,1,4,0,0,0.0,0.0,0,0,265.0,10.116666666666667,3,0,0,0.0,0.0,normal,1.3083,0.2753,1.4951,0.0,0.0,0.0,1.0,0.0,0.0,0.4532,8,0.5333,hybrid,20.28,14.77,22.54,23.96,20.0,6.2,19.15,8.0,0.0,0.0,15.0,0.0,0.0,13.08,13.37,17.52,TRUST,True,0.533,3.03,NOT_REQUIRED,0,False,True
session_d27abf25e416,user_071,analyst,2026-07-02 10:08:52,2026-07-02 17:01:52,23,8,0,23,1,1,4,5,0,70.83500000000001,19.594,0,0,413.0,10.133333333333333,3,0,0,0.0,3.0797826086956523,normal,1.0464,2.2428,1.5626,0.0,0.0,0.0,0.0,1.674,0.0,0.7251,6,0.4,hybrid,30.41,33.43,32.43,32.03,40.0,4.31,31.13,20.0,0.0,0.0,0.0,0.0,20.09,10.46,18.62,26.5,QUARANTINE,False,0.4,5.74,RELEASED,5,True,True
session_76cf02d5f05b,user_052,finance,2026-07-02 10:09:33,2026-07-02 16:35:33,24,3,0,24,1,1,3,6,6,76.795,11.117,0,0,386.0,10.15,3,0,0,0.0,3.1997916666666666,normal,1.7324,1.8097,1.675,0.0,0.0,0.0,0.0,3.038,0.0,0.9172,14,0.9333,hybrid,36.78,27.92,22.76,21.36,20.0,16.08,28.65,0.0,0.0,0.0,0.0,0.0,36.46,17.32,25.25,30.31,QUARANTINE,False,0.933,4.84,OBSERVING,2,False,False
session_9f5b04343998,user_004,developer,2026-07-02 10:13:19,2026-07-02 14:58:19,20,4,0,20,1,1,5,0,0,0.0,0.0,0,0,285.0,10.216666666666669,3,0,0,0.0,0.0,normal,0.9727,0.3948,0.8993,0.0,0.0,0.0,0.0,0.0,0.0,0.2519,7,0.4667,hybrid,11.83,10.34,9.72,18.43,0.0,0.0,10.1,4.0,0.0,0.0,10.0,0.0,0.0,9.73,9.02,10.33,TRUST,True,0.467,1.16,NOT_REQUIRED,0,False,True
session_c61d3a0fcb4b,user_047,developer,2026-07-02 10:14:40,2026-07-02 15:13:40,18,4,0,18,1,1,5,0,0,0.0,0.0,0,0,299.0,10.233333333333333,3,0,0,0.0,0.0,normal,1.0103,1.449,4.6877,0.0,0.0,0.0,0.2698,0.0,0.0,0.8241,6,0.4,hybrid,33.77,33.26,25.9,31.08,20.0,23.33,30.32,4.0,0.0,0.0,14.05,0.0,0.0,10.1,11.36,24.89,TRUST,True,0.4,9.85,NOT_REQUIRED,0,False,True
session_9c64d66d7454,user_046,hr,2026-07-02 10:15:34,2026-07-02 11:45:34,7,0,0,7,1,1,1,2,0,124.689,28.377,0,0,90.0,10.25,3,0,0,0.0,17.812714285714286,normal,0.0997,1.4884,1.6862,0.0,0.0,0.0,2.0,7.0574,0.0,1.3702,14,0.9333,hybrid,49.6,32.65,23.81,20.57,20.0,49.81,36.49,0.0,0.0,0.0,30.0,0.0,84.69,1.0,55.73,47.81,REJECT,False,0.933,8.03,REJECTED,0,False,False
session_934f2436644b,user_014,hr,2026-07-02 10:28:25,2026-07-02 16:48:25,23,5,0,23,1,1,3,7,0,79.361,16.567,0,0,380.0,10.466666666666669,3,0,0,0.0,3.450478260869565,normal,4.9085,1.0217,0.9627,0.0,0.0,0.0,0.0,22.8404,0.0,1.877,8,0.5333,hybrid,60.88,49.87,38.06,31.88,60.0,52.61,51.85,8.0,0.0,0.0,0.0,0.0,100.0,49.09,70.93,61.69,REJECT,False,0.533,7.79,REJECTED,0,False,False
session_e369f0b7d2a0,user_048,developer,2026-07-02 10:30:46,2026-07-02 15:36:46,19,5,0,19,1,1,5,0,0,0.0,0.0,0,0,306.0,10.5,3,0,0,0.0,0.0,normal,0.8966,0.2731,0.3372,0.0,0.0,0.0,0.0,0.0,0.0,0.1674,8,0.5333,hybrid,8.03,32.26,26.16,25.97,20.0,40.91,20.23,8.0,0.0,0.0,10.0,0.0,0.0,8.97,9.39,12.17,TRUST,True,0.533,5.46,NOT_REQUIRED,0,False,True
session_5581c50ce98b,user_030,hr,2026-07-02 10:32:52,2026-07-02 16:35:52,24,12,0,24,1,1,3,4,0,43.51,15.941,0,0,363.0,10.533333333333331,3,0,0,0.0,1.8129166666666665,normal,2.1257,1.1448,1.5738,0.0,0.0,0.0,0.0,0.2296,0.0,0.5638,16,1.0,personal,24.57,24.39,26.99,24.81,20.0,7.23,23.6,36.0,0.0,0.0,0.0,0.0,2.76,21.26,26.59,24.99,TRUST,True,1.0,1.25,NOT_REQUIRED,0,False,True
session_50cc50717dd9,user_076,analyst,2026-07-02 10:35:28,2026-07-02 16:06:28,22,6,0,22,1,1,4,3,0,16.637,6.84,0,0,331.0,10.583333333333334,3,0,0,0.0,0.7562272727272727,normal,0.7437,0.6669,0.8768,0.0,0.0,0.0,0.0,0.6355,0.0,0.3248,12,0.8,hybrid,14.99,13.84,15.01,18.82,0.0,0.0,12.9,12.0,0.0,0.0,0.0,0.0,7.63,7.44,10.0,12.62,TRUST,True,0.8,2.05,NOT_REQUIRED,0,False,True
session_e4b85db0748f,user_055,analyst,2026-07-02 10:44:39,2026-07-02 13:52:39,15,5,0,15,1,1,4,4,0,58.649,21.298,0,0,188.0,10.733333333333333,3,0,0,0.0,3.9099333333333335,normal,1.0212,0.8192,0.371,0.0,0.0,0.0,0.0,0.8597,0.0,0.3412,9,0.6,hybrid,15.68,18.68,20.98,25.34,0.0,0.0,15.69,8.0,0.0,0.0,0.0,0.0,10.32,10.21,9.94,13.67,TRUST,True,0.6,2.71,NOT_REQUIRED,0,False,True
session_8fdb881ac361,user_046,hr,2026-07-02 10:48:49,2026-07-02 16:12:49,23,3,0,23,1,1,3,7,0,59.686,13.06,0,0,324.0,10.8,3,0,0,0.0,2.5950434782608696,normal,0.6439,0.52,1.0117,0.0,0.0,0.0,0.0,2.2346,0.0,0.49,14,0.9333,hybrid,21.73,30.16,24.53,20.87,20.0,36.81,24.33,0.0,0.0,0.0,0.0,0.0,26.82,6.44,16.68,20.74,TRUST,True,0.933,3.18,NOT_REQUIRED,0,False,True
session_146da1ccecce,user_060,developer,2026-07-02 10:49:41,2026-07-02 12:52:41,9,3,0,9,1,1,5,0,0,0.0,0.0,0,0,123.0,10.816666666666666,3,0,0,0.0,0.0,normal,1.3281,1.259,1.349,0.0,0.0,0.0,0.0,0.0,0.0,0.4373,6,0.4,hybrid,19.64,19.95,23.15,28.07,20.0,0.0,20.12,0.0,0.0,0.0,10.0,0.0,0.0,13.28,10.3,16.52,TRUST,True,0.4,4.52,NOT_REQUIRED,0,False,True
session_ca34a3754221,user_003,developer,2026-07-02 11:07:40,2026-07-02 16:50:40,24,5,0,24,1,1,5,0,0,0.0,0.0,0,0,343.0,11.116666666666667,3,0,0,0.0,0.0,normal,3.5435,0.485,1.3153,0.0,0.0,0.0,0.0,0.0,0.0,0.5938,6,0.4,hybrid,25.69,18.84,15.77,28.17,0.0,7.89,19.62,8.0,0.0,0.0,10.0,0.0,0.0,35.44,23.69,23.17,TRUST,True,0.4,2.53,NOT_REQUIRED,0,False,True
session_6dba2aa17ca4,user_026,analyst,2026-07-02 11:15:35,2026-07-02 15:22:35,16,2,0,16,1,1,4,8,0,58.264,13.645,0,0,247.0,11.25,3,0,0,0.0,3.6415,normal,2.1627,0.1567,0.2473,0.0,0.0,0.0,0.0,3.2387,0.0,0.645,11,0.7333,hybrid,27.57,19.47,20.92,23.91,20.0,0.0,22.45,0.0,0.0,0.0,0.0,0.0,38.86,21.63,27.86,26.14,QUARANTINE,False,0.733,2.48,RELEASED,4,True,True
session_6470b7206ae4,user_002,finance,2026-07-02 11:36:53,2026-07-02 15:19:53,15,3,0,15,1,1,3,5,3,69.473,12.639,0,0,223.0,11.6,3,0,0,0.0,4.6315333333333335,normal,3.1595,0.276,0.1237,0.0,0.0,0.0,0.0,0.7424,0.0,0.478,11,0.7333,hybrid,21.26,22.54,22.67,25.64,0.0,0.0,18.98,0.0,0.0,0.0,0.0,0.0,8.91,31.59,20.05,20.15,TRUST,True,0.733,0.93,NOT_REQUIRED,0,False,True
session_2b50d8355a48,user_027,developer,2026-07-02 11:47:28,2026-07-02 11:47:28,1,0,0,1,1,1,1,1,0,12.261,12.261,0,1,0.0,11.783333333333331,3,0,0,0.0,12.261,low_slow_exfiltration,8.4276,2.8885,2.9549,0.0,0.0,0.0,4.0,12.261,0.0,3.1412,8,0.5333,hybrid,79.21,56.02,42.23,33.06,40.0,96.56,61.36,0.0,0.0,0.0,60.0,0.0,100.0,84.28,89.28,77.38,REJECT,False,0.533,11.54,REJECTED,0,False,False
session_08d508a6454e,user_048,developer,2026-07-02 15:14:28,2026-07-02 15:14:28,1,0,0,1,1,1,1,0,0,10.082,10.082,0,1,0.0,15.233333333333333,3,0,0,0.0,10.082,insider_drift,6.5781,3.8271,4.9238,0.0,0.0,0.0,4.0,10.082,0.0,3.2588,9,0.6,hybrid,80.4,55.4,40.75,32.26,40.0,90.44,61.1,0.0,0.0,0.0,60.0,0.0,100.0,65.78,83.73,75.78,REJECT,False,0.6,9.98,REJECTED,0,False,False
session_9061b896b2ae,user_079,developer,2026-07-02 16:21:46,2026-07-02 16:21:46,1,0,0,1,1,1,1,0,0,4.686,4.686,0,1,0.0,16.35,3,0,0,0.0,4.686,insider_drift,10.1972,4.2467,2.7767,0.0,0.0,0.0,4.0,4.686,0.0,2.8566,7,0.4667,hybrid,76.03,65.4,55.36,44.21,80.0,64.18,67.42,0.0,0.0,0.0,60.0,0.0,56.23,100.0,81.43,75.34,REJECT,False,0.467,5.77,REJECTED,0,False,False
session_d6fb2f6bef3d,user_057,developer,2026-07-03 03:37:03,2026-07-03 03:47:03,6,1,0,6,1,1,6,0,0,0.0,0.0,1,1,10.0,3.6166666666666663,4,0,1,0.0,0.0,lateral_movement,29.1585,3.4748,2.4844,0.0,0.0,0.0,1.0,0.0,1.0,1.9955,8,0.5333,hybrid,63.13,38.83,27.79,27.35,20.0,44.23,44.13,0.0,0.0,0.0,35.0,75.0,0.0,100.0,82.75,64.3,REJECT,False,0.533,15.77,REJECTED,0,False,False
session_63c8412412a1,user_050,developer,2026-07-03 06:42:50,2026-07-03 10:54:50,16,3,0,16,1,1,5,0,0,0.0,0.0,0,0,252.0,6.7,4,0,0,0.0,0.0,normal,2.6108,0.1254,0.0337,0.0,0.0,0.0,0.0,0.0,0.0,0.3078,12,0.8,hybrid,14.26,36.14,27.57,26.75,20.0,50.34,24.26,0.0,0.0,0.0,10.0,0.0,0.0,26.11,17.36,18.34,TRUST,True,0.8,4.18,NOT_REQUIRED,0,False,True
session_1652edc4a4ef,user_042,developer,2026-07-03 07:10:33,2026-07-03 12:24:33,19,4,0,19,1,1,5,0,0,0.0,0.0,0,0,314.0,7.166666666666667,4,0,0,0.0,0.0,normal,5.8428,0.33,0.2361,0.0,0.0,0.0,0.0,0.0,0.0,0.7121,9,0.6,hybrid,29.96,21.38,20.75,25.49,0.0,0.0,21.92,4.0,0.0,0.0,10.0,0.0,0.0,58.43,35.74,29.57,QUARANTINE,False,0.6,5.67,RELEASED,4,True,True
session_5c3f91a7fbd1,user_069,hr,2026-07-03 07:18:03,2026-07-03 12:16:03,22,3,0,22,1,1,3,7,0,88.136,18.686,0,0,298.0,7.3,4,0,0,0.0,4.006181818181818,normal,1.1565,0.1056,0.7644,0.0,0.0,0.0,0.0,1.6032,0.0,0.4033,12,0.8,hybrid,18.26,17.97,19.54,24.34,20.0,0.0,18.26,0.0,0.0,0.0,0.0,0.0,19.24,11.57,14.05,16.79,TRUST,True,0.8,1.98,NOT_REQUIRED,0,False,True
session_6ca191dded79,user_031,developer,2026-07-03 07:51:33,2026-07-03 10:17:33,9,2,0,9,1,1,5,0,0,0.0,0.0,0,0,146.0,7.85,4,0,0,0.0,0.0,normal,1.1997,1.2236,1.2141,0.0,0.0,0.0,0.0,0.0,0.0,0.4042,10,0.6667,hybrid,18.3,12.46,20.81,20.42,20.0,0.0,16.98,0.0,0.0,0.0,10.0,0.0,0.0,12.0,9.6,14.86,TRUST,True,0.667,3.83,NOT_REQUIRED,0,False,True
session_0ecf49452c81,user_045,admin,2026-07-03 07:55:46,2026-07-03 10:40:46,15,4,0,15,1,1,5,0,0,0.0,0.0,1,0,165.0,7.916666666666667,4,0,0,0.0,0.0,normal,0.7476,2.0528,0.8094,0.0,0.0,0.0,0.0,0.0,0.9668,0.5085,13,0.8667,hybrid,22.45,18.57,31.65,30.4,40.0,0.0,24.48,4.0,0.0,0.0,10.0,8.0,0.0,7.48,9.02,18.36,TRUST,True,0.867,6.86,NOT_REQUIRED,0,False,True
session_b7dc4a56e741,user_022,developer,2026-07-03 08:00:38,2026-07-03 11:16:38,15,5,0,15,1,1,5,0,0,0.0,0.0,0,0,196.0,8.0,4,0,0,0.0,0.0,normal,0.6848,0.8474,0.7494,0.0,0.0,0.0,0.0,0.0,0.0,0.2535,11,0.7333,hybrid,11.9,13.99,13.53,19.59,0.0,8.06,11.95,8.0,0.0,0.0,10.0,0.0,0.0,6.85,8.93,10.88,TRUST,True,0.733,1.41,NOT_REQUIRED,0,False,True
session_d4697b32c5bf,user_020,finance,2026-07-03 08:00:45,2026-07-03 10:00:45,11,4,0,11,1,1,3,2,3,78.298,14.92,0,0,120.0,8.0,4,0,0,0.0,7.118,normal,1.043,1.3213,0.6745,0.0,0.0,0.0,0.0,0.2884,0.0,0.3697,13,0.8667,hybrid,16.88,19.76,18.73,21.96,0.0,0.0,15.71,4.0,0.0,0.0,0.0,0.0,3.46,10.43,7.46,13.23,TRUST,True,0.867,4.19,NOT_REQUIRED,0,False,True
session_d4f8aa671652,user_016,developer,2026-07-03 08:04:05,2026-07-03 12:42:05,20,3,0,20,1,1,5,0,0,0.0,0.0,0,0,278.0,8.066666666666666,4,0,0,0.0,0.0,normal,0.6207,0.1937,0.607,0.0,0.0,0.0,0.0,0.0,0.0,0.1579,9,0.6,hybrid,7.59,14.37,16.06,18.03,0.0,15.43,10.9,0.0,0.0,0.0,10.0,0.0,0.0,6.21,7.36,8.5,TRUST,True,0.6,1.62,NOT_REQUIRED,0,False,True
session_e23925ef8b68,user_057,developer,2026-07-03 08:10:56,2026-07-03 10:30:56,13,4,0,13,1,1,4,0,0,0.0,0.0,0,0,140.0,8.166666666666666,4,0,0,0.0,0.0,normal,5.0113,1.4422,0.6745,0.0,0.0,0.0,1.0,0.0,0.0,0.9031,8,0.5333,hybrid,36.34,41.34,31.03,27.81,40.0,64.05,37.44,4.0,0.0,0.0,15.0,0.0,0.0,50.11,32.66,35.38,QUARANTINE,False,0.533,2.04,OBSERVING,2,False,False
session_b7310f417efd,user_009,developer,2026-07-03 08:13:50,2026-07-03 10:39:50,9,2,0,9,1,1,4,0,0,0.0,0.0,0,0,146.0,8.216666666666667,4,0,0,0.0,0.0,normal,0.9559,3.0921,5.8006,0.0,0.0,0.0,1.0,0.0,0.0,1.2054,11,0.7333,hybrid,45.27,26.71,25.48,25.24,40.0,3.13,33.95,0.0,0.0,0.0,15.0,0.0,0.0,9.56,11.12,29.92,QUARANTINE,False,0.733,14.2,OBSERVING,1,False,False
session_04a081870289,user_022,developer,2026-07-03 08:14:27,2026-07-03 08:32:27,2,2,0,2,2,2,1,0,0,0.0,0.0,0,1,18.0,8.233333333333333,4,0,0,0.0,0.0,impossible_travel,0.2623,2.2968,3.5636,0.0,1.0,1.0,4.0,0.0,0.0,1.347,12,0.8,hybrid,49.01,30.82,22.6,22.15,20.0,39.7,35.36,0.0,80.0,70.0,60.0,0.0,0.0,2.62,74.0,53.66,REJECT,False,0.8,16.0,REJECTED,0,False,False
session_8f87c20f14de,user_029,admin,2026-07-03 08:15:10,2026-07-03 11:37:10,16,7,0,16,1,1,5,0,0,0.0,0.0,1,0,202.0,8.25,4,0,0,0.0,0.0,normal,0.412,0.3195,0.1649,0.0,0.0,0.0,0.0,0.0,1.1691,0.2295,11,0.7333,hybrid,10.84,21.0,27.22,30.91,40.0,0.0,19.71,16.0,0.0,0.0,10.0,8.0,0.0,4.12,13.0,14.26,TRUST,True,0.733,3.78,NOT_REQUIRED,0,False,True
session_beffbfc5455d,user_043,hr,2026-07-03 08:16:19,2026-07-03 14:46:19,19,6,0,19,1,1,3,6,0,59.644,14.641,0,0,390.0,8.266666666666667,4,0,0,0.0,3.139157894736842,normal,0.3706,3.5047,0.7457,0.0,0.0,0.0,0.0,1.0742,0.0,0.6328,14,0.9333,hybrid,27.12,23.1,25.87,29.34,20.0,0.0,24.28,12.0,0.0,0.0,0.0,0.0,12.89,3.71,11.25,20.71,TRUST,True,0.933,6.91,NOT_REQUIRED,0,False,True
session_a60d4fb12a2a,user_064,finance,2026-07-03 08:20:11,2026-07-03 12:55:11,18,1,0,18,1,1,3,5,3,179.583,39.314,0,0,275.0,8.333333333333334,4,0,0,0.0,9.976833333333332,normal,0.6463,0.1037,0.2091,0.0,0.0,0.0,0.0,1.709,0.0,0.2965,12,0.8,hybrid,13.78,17.0,25.26,27.24,20.0,0.92,17.47,0.0,0.0,0.0,0.0,0.0,20.51,6.46,13.22,14.69,TRUST,True,0.8,1.89,NOT_REQUIRED,0,False,True
session_3ca99b7fe71c,user_007,developer,2026-07-03 08:22:36,2026-07-03 14:44:36,21,4,0,21,1,1,5,0,0,0.0,0.0,0,0,382.0,8.366666666666667,4,0,0,0.0,0.0,normal,0.3545,1.0989,0.6183,0.0,0.0,0.0,0.0,0.0,0.0,0.2302,10,0.6667,hybrid,10.87,15.02,19.31,22.86,20.0,0.0,14.54,4.0,0.0,0.0,10.0,0.0,0.0,3.54,7.23,10.7,TRUST,True,0.667,2.98,NOT_REQUIRED,0,False,True
session_10ba310f0f72,user_020,finance,2026-07-03 08:27:50,2026-07-03 13:21:50,18,4,0,18,1,1,3,5,3,130.024,30.85,0,0,294.0,8.45,4,0,0,0.0,7.2235555555555555,normal,0.3544,1.2857,3.8109,0.0,0.0,0.0,0.0,2.2094,0.0,0.8512,14,0.9333,hybrid,34.66,26.83,22.55,23.2,0.0,29.41,26.4,4.0,0.0,0.0,0.0,0.0,26.51,3.54,16.31,25.76,QUARANTINE,False,0.933,7.5,RELEASED,4,True,True
session_9e1501f495ae,user_006,analyst,2026-07-03 08:32:26,2026-07-03 10:17:26,8,0,0,8,1,1,1,3,0,177.518,29.828,0,0,105.0,8.533333333333333,4,0,0,0.0,22.18975,normal,0.1201,1.2283,1.349,0.0,0.0,0.0,3.0,6.1282,0.0,1.314,13,0.8667,hybrid,48.16,34.92,27.78,27.78,20.0,21.05,36.25,0.0,0.0,0.0,45.0,0.0,73.54,1.2,54.13,46.68,REJECT,False,0.867,7.43,REJECTED,0,False,False
session_e4b6a872d9aa,user_039,developer,2026-07-03 08:34:40,2026-07-03 12:49:40,16,2,0,16,1,1,5,0,0,0.0,0.0,0,0,255.0,8.566666666666666,4,0,0,0.0,0.0,normal,0.7738,1.0958,0.607,0.0,0.0,0.0,0.0,0.0,0.0,0.2752,9,0.6,hybrid,12.86,10.87,16.5,22.93,20.0,0.0,14.09,0.0,0.0,0.0,10.0,0.0,0.0,7.74,7.82,11.46,TRUST,True,0.6,2.71,NOT_REQUIRED,0,False,True
session_411f11fe8a8f,user_052,finance,2026-07-03 08:36:27,2026-07-03 16:08:27,25,6,0,25,1,1,3,5,4,72.281,15.306,0,0,452.0,8.6,4,0,0,0.0,2.8912400000000003,normal,1.3268,2.7124,1.8961,0.0,0.0,0.0,0.0,2.5956,0.0,0.9479,14,0.9333,hybrid,37.75,33.83,26.9,23.29,40.0,45.14,34.49,12.0,0.0,0.0,0.0,0.0,31.15,13.27,22.91,31.58,QUARANTINE,False,0.933,6.37,RELEASED,3,True,True
session_fa75418922d5,user_016,developer,2026-07-03 08:37:20,2026-07-03 08:58:20,2,2,0,2,2,2,1,0,0,0.0,0.0,0,1,21.0,8.616666666666667,4,0,0,0.0,0.0,impossible_travel,0.4112,4.4609,4.4404,0.0,1.0,1.0,4.0,0.0,0.0,1.7014,10,0.6667,hybrid,57.29,34.88,26.75,22.03,20.0,50.09,40.61,0.0,80.0,70.0,60.0,0.0,0.0,4.11,74.0,58.13,REJECT,False,0.667,13.63,REJECTED,0,False,False
session_6f1ba67257b5,user_011,analyst,2026-07-03 08:41:39,2026-07-03 12:43:39,15,5,0,15,1,1,4,5,0,68.275,30.65,0,0,242.0,8.683333333333334,4,0,0,0.0,4.551666666666667,normal,0.5671,0.7558,0.9181,0.0,0.0,0.0,0.0,2.6656,0.0,0.5452,8,0.5333,hybrid,23.86,26.56,34.52,34.45,80.0,0.0,31.48,8.0,0.0,0.0,0.0,0.0,31.99,5.67,20.84,25.09,QUARANTINE,False,0.533,4.48,RELEASED,3,True,True
session_ddc3b32f34ea,user_008,developer,2026-07-03 08:42:40,2026-07-03 11:43:40,12,1,0,12,1,1,5,0,0,0.0,0.0,0,0,181.0,8.7,4,0,0,0.0,0.0,normal,0.274,1.038,0.8656,0.0,0.0,0.0,0.0,0.0,0.0,0.242,10,0.6667,hybrid,11.4,29.19,24.74,22.65,20.0,32.57,20.0,0.0,0.0,0.0,10.0,0.0,0.0,2.74,6.32,12.2,TRUST,True,0.667,5.65,NOT_REQUIRED,0,False,True
session_eaf44d684ed2,user_049,analyst,2026-07-03 08:45:27,2026-07-03 15:12:27,24,7,0,24,1,1,4,6,0,23.708,7.457,0,0,387.0,8.75,4,0,0,0.0,0.9878333333333332,normal,0.2623,1.3818,1.1841,0.0,0.0,0.0,0.0,0.5177,0.0,0.3718,11,0.7333,hybrid,16.96,39.48,35.73,34.52,40.0,1.75,27.58,16.0,0.0,0.0,0.0,0.0,6.21,2.62,11.06,18.08,TRUST,True,0.733,6.84,NOT_REQUIRED,0,False,True
session_98debb04b7b7,user_071,analyst,2026-07-03 08:47:35,2026-07-03 13:39:35,15,3,0,15,1,1,4,4,0,82.906,30.43,0,0,292.0,8.783333333333333,4,0,0,0.0,5.527066666666667,normal,0.8417,0.5494,0.0899,0.0,0.0,0.0,0.0,1.875,0.0,0.3729,7,0.4667,hybrid,17.01,23.61,28.68,29.95,40.0,0.0,22.82,0.0,0.0,0.0,0.0,0.0,22.5,8.42,14.9,18.01,TRUST,True,0.467,3.35,NOT_REQUIRED,0,False,True
session_7e2b5fe627cb,user_021,finance,2026-07-03 08:48:23,2026-07-03 12:27:23,13,2,0,13,1,1,3,4,3,27.474,6.077,0,0,219.0,8.8,4,0,0,0.0,2.113384615384615,normal,0.3041,0.2279,0.3986,0.0,0.0,0.0,0.0,0.3131,0.0,0.1382,10,0.6667,hybrid,6.68,10.43,24.87,28.54,40.0,0.0,15.34,0.0,0.0,0.0,0.0,0.0,3.76,3.04,2.98,7.98,TRUST,True,0.667,5.18,NOT_REQUIRED,0,False,True
session_f7e416a72d7a,user_056,hr,2026-07-03 08:58:01,2026-07-03 13:51:01,18,5,0,18,1,1,3,5,0,123.439,37.758,0,0,293.0,8.966666666666667,4,0,0,0.0,6.857722222222223,normal,1.5043,0.2363,0.1649,0.0,0.0,0.0,0.0,1.1515,0.0,0.3397,11,0.7333,hybrid,15.62,18.61,24.79,27.74,20.0,0.0,18.46,8.0,0.0,0.0,0.0,0.0,13.82,15.04,13.62,15.77,TRUST,True,0.733,1.99,NOT_REQUIRED,0,False,True
session_ea4954f2c2ff,user_073,hr,2026-07-03 08:58:43,2026-07-03 12:47:43,17,4,0,17,1,1,3,4,0,24.809,7.309,0,0,229.0,8.966666666666667,4,0,0,0.0,1.4593529411764707,normal,1.2425,0.621,0.4497,0.0,0.0,0.0,0.0,0.1754,0.0,0.2765,15,1.0,personal,12.91,12.8,14.69,17.19,0.0,0.0,11.65,4.0,0.0,0.0,0.0,0.0,2.1,12.42,8.35,10.94,TRUST,True,1.0,1.92,NOT_REQUIRED,0,False,True
