session_id,user_id,role,session_start,session_end,event_count,login_attempts,failed_logins,unique_ips,unique_locations,unique_devices,unique_resources,download_events,upload_events,total_data_mb,max_single_transfer_mb,privileged_actions,is_attack,duration_minutes,start_hour,day_of_week,is_weekend,is_night,failed_login_rate,data_per_event_mb,attack_type,start_hour_deviation,duration_minutes_deviation,event_count_deviation,failed_login_rate_deviation,unique_locations_deviation,unique_devices_deviation,unique_resources_deviation,total_data_mb_deviation,privileged_actions_deviation,behavioral_deviation,personal_history_size,personal_weight,baseline_source,immediate_risk,short_term_risk,medium_term_risk,long_term_risk,persistence_risk,trend_risk,multi_horizon_risk
session_3ef30325a39a,user_068,developer,2026-06-30 09:45:08,2026-06-30 13:17:08,13,2,0,13,1,1,5,0,0,0.0,0.0,0,0,212.0,9.75,1,0,0,0.0,0.0,normal,0.6103,0.1977,0.4047,0.0,0.0,0.0,0.0,0.0,0.0,0.1347,15,1.0,personal,6.51,14.21,14.75,22.74,0.0,0.0,9.93
session_253cb71e01ab,user_071,analyst,2026-06-30 09:48:30,2026-06-30 15:31:30,25,5,0,25,1,1,4,6,0,114.414,28.281,0,0,343.0,9.8,1,0,0,0.0,4.57656,normal,0.3522,1.0628,1.7267,0.0,0.0,0.0,0.0,1.2341,0.0,0.4862,12,0.8,hybrid,21.58,18.83,23.65,24.4,20.0,7.88,20.78
session_6e99cf374b6c,user_026,analyst,2026-06-30 09:49:25,2026-06-30 13:45:25,15,4,0,15,1,1,4,3,0,27.996,12.978,0,0,236.0,9.816666666666666,1,0,0,0.0,1.8664,normal,0.1918,0.08,0.018,0.0,0.0,0.0,0.0,0.1611,0.0,0.0501,13,0.8667,hybrid,2.47,16.91,21.67,24.81,20.0,0.0,12.1
session_8646f369458e,user_023,developer,2026-06-30 09:56:01,2026-06-30 13:06:01,13,4,0,13,1,1,5,0,0,0.0,0.0,0,0,190.0,9.933333333333334,1,0,0,0.0,0.0,normal,1.2463,0.8627,0.5902,0.0,0.0,0.0,0.0,0.0,0.0,0.2999,16,1.0,personal,13.92,23.74,24.77,23.74,20.0,8.06,18.81
session_c171506a8d12,user_037,developer,2026-06-30 09:59:39,2026-06-30 14:29:39,17,6,0,17,1,1,4,0,0,0.0,0.0,0,0,270.0,9.983333333333333,1,0,0,0.0,0.0,normal,0.5895,0.6844,1.7312,0.0,0.0,0.0,1.0,0.0,0.0,0.445,14,0.9333,hybrid,19.95,35.62,26.01,21.44,20.0,41.7,25.23
session_47a6396ea823,user_031,developer,2026-06-30 10:04:32,2026-06-30 10:04:32,1,0,0,1,1,1,1,1,0,26.744,26.744,0,0,0.0,10.066666666666666,1,0,0,0.0,26.744,normal,0.4982,2.4095,2.698,0.0,0.0,0.0,4.0,26.744,0.0,2.1784,16,1.0,personal,66.35,42.52,28.68,23.28,20.0,62.76,46.81
session_c195d5874f74,user_010,finance,2026-06-30 10:06:28,2026-06-30 13:16:28,14,1,0,14,1,1,3,3,5,78.825,23.356,0,0,190.0,10.1,1,0,0,0.0,5.630357142857143,normal,0.593,0.6067,0.2571,0.0,0.0,0.0,0.0,2.797,0.0,0.4726,14,0.9333,hybrid,21.05,20.45,20.3,20.35,0.0,0.0,17.59
session_faddec265dec,user_078,developer,2026-06-30 10:07:27,2026-06-30 14:09:27,15,5,0,15,1,1,5,0,0,0.0,0.0,0,0,242.0,10.116666666666667,1,0,0,0.0,0.0,normal,0.623,0.2403,0.8768,0.0,0.0,0.0,0.0,0.0,0.0,0.1933,12,0.8,hybrid,9.21,13.88,20.0,20.26,20.0,0.0,13.49
session_5a4b4bb8c30c,user_065,hr,2026-06-30 10:15:56,2026-06-30 15:35:56,24,7,0,24,1,1,3,7,0,76.1,17.907,0,0,320.0,10.25,1,0,0,0.0,3.170833333333333,normal,1.7122,0.4957,0.7708,0.0,0.0,0.0,0.0,1.4395,0.0,0.4909,16,1.0,personal,21.76,28.21,25.25,21.94,20.0,12.31,22.95
session_aafff02e12bf,user_019,developer,2026-06-30 10:26:22,2026-06-30 13:11:22,13,6,0,13,1,1,5,0,0,0.0,0.0,0,0,165.0,10.433333333333334,1,0,0,0.0,0.0,normal,0.4661,1.8127,2.4282,0.0,0.0,0.0,0.0,0.0,0.0,0.523,13,0.8667,hybrid,23.01,17.35,14.76,14.72,0.0,0.0,16.36
session_01127e12d7dc,user_048,developer,2026-06-30 10:53:43,2026-06-30 15:10:43,18,3,0,18,1,1,5,0,0,0.0,0.0,0,0,257.0,10.883333333333333,1,0,0,0.0,0.0,normal,2.2483,0.0894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2597,16,1.0,personal,12.18,14.0,19.09,21.46,20.0,0.0,14.68
session_7de034eb6ffc,user_002,finance,2026-06-30 10:55:56,2026-06-30 13:23:56,11,3,0,11,1,1,3,5,3,66.885,14.864,0,0,148.0,10.916666666666666,1,0,0,0.0,6.080454545454546,normal,0.7313,0.7157,0.4407,0.0,0.0,0.0,0.0,0.6207,0.0,0.2787,13,0.8667,hybrid,13.01,12.68,17.08,22.22,0.0,0.0,12.52
session_713401b0850f,user_053,hr,2026-06-30 10:56:06,2026-06-30 14:42:06,13,6,0,13,1,1,3,1,0,4.907,4.907,0,0,226.0,10.933333333333334,1,0,0,0.0,0.3774615384615384,normal,0.688,1.8346,1.5738,0.0,0.0,0.0,0.0,1.5564,0.0,0.6281,16,1.0,personal,26.95,31.42,34.57,34.77,40.0,11.53,30.3
session_fa323c844619,user_055,analyst,2026-06-30 10:57:18,2026-06-30 15:29:18,21,6,0,21,1,1,4,5,0,59.032,24.952,0,0,272.0,10.95,1,0,0,0.0,2.8110476190476192,normal,0.9198,0.0237,1.0117,0.0,0.0,0.0,0.0,0.7581,0.0,0.3015,15,1.0,personal,13.99,16.62,20.47,25.18,20.0,0.0,16.51
session_638571f96d21,user_079,developer,2026-06-30 11:32:24,2026-06-30 16:18:24,18,4,0,18,1,1,5,0,0,0.0,0.0,0,0,286.0,11.533333333333331,1,0,0,0.0,0.0,normal,1.0851,0.4895,0.3372,0.0,0.0,0.0,0.0,0.0,0.0,0.2124,15,1.0,personal,10.08,29.19,23.94,25.07,20.0,34.68,19.7
session_3770b3ade58c,user_060,developer,2026-06-30 11:34:08,2026-06-30 13:49:08,11,4,0,11,1,1,5,0,0,0.0,0.0,0,0,135.0,11.566666666666666,1,0,0,0.0,0.0,normal,1.2317,1.1764,0.6745,0.0,0.0,0.0,0.0,0.0,0.0,0.3425,16,1.0,personal,15.74,11.18,19.69,21.07,20.0,0.0,15.59
session_a01b6e223e8d,user_025,hr,2026-06-30 13:53:11,2026-06-30 13:53:11,1,0,0,1,1,1,1,1,0,5.9,5.9,0,1,0.0,13.883333333333333,1,0,0,0.0,5.9,low_slow_exfiltration,5.3959,2.4752,2.698,0.0,0.0,0.0,2.0,0.3375,0.0,1.4341,18,1.0,personal,51.18,43.19,44.36,42.06,100.0,0.0,49.97
session_540ddeef7803,user_079,developer,2026-06-30 16:03:27,2026-06-30 16:03:27,1,0,0,1,1,1,1,0,0,3.347,3.347,0,1,0.0,16.05,1,0,0,0.0,3.347,insider_drift,6.985,2.4181,2.1584,0.0,0.0,0.0,4.0,3.347,0.0,2.1009,16,1.0,personal,65.02,47.23,35.08,29.81,40.0,75.17,51.46
session_434d817a2e9f,user_062,hr,2026-06-30 23:30:11,2026-06-30 23:36:51,21,21,21,21,4,1,1,0,0,0.0,0.0,0,1,6.666666666666667,23.5,1,0,1,1.0,0.0,brute_force,16.6006,4.4975,0.6745,1.0,3.0,0.0,2.0,1.5921,0.0,2.5293,13,0.8667,hybrid,71.77,45.45,32.98,28.44,40.0,9.19,50.05
session_848022696289,user_064,finance,2026-07-01 01:54:35,2026-07-01 02:04:35,6,1,0,6,1,1,6,0,0,0.0,0.0,1,1,10.0,1.9,2,0,1,0.0,0.0,lateral_movement,9.1616,2.2495,1.1766,0.0,0.0,0.0,3.0,2.0494,1.0,2.0708,13,0.8667,hybrid,64.49,40.29,29.31,27.68,20.0,48.04,45.42
session_a5d8962c39ac,user_039,developer,2026-07-01 07:25:16,2026-07-01 13:42:16,19,3,0,19,1,1,5,0,0,0.0,0.0,0,0,377.0,7.416666666666667,2,0,0,0.0,0.0,normal,3.4137,0.7636,0.2023,0.0,0.0,0.0,0.0,0.0,0.0,0.4866,14,0.9333,hybrid,21.6,16.96,25.42,21.79,20.0,0.0,20.02
session_75346c952e46,user_069,hr,2026-07-01 07:31:07,2026-07-01 11:42:07,16,3,0,16,1,1,3,6,0,78.328,16.702,0,0,251.0,7.516666666666667,2,0,0,0.0,4.8955,normal,0.4783,0.2018,0.2001,0.0,0.0,0.0,0.0,0.5837,0.0,0.1627,14,0.9333,hybrid,7.81,10.41,19.1,21.87,40.0,0.0,14.26
session_4745b0354c54,user_022,developer,2026-07-01 07:31:16,2026-07-01 11:56:16,19,5,0,19,1,1,4,0,0,0.0,0.0,0,0,265.0,7.516666666666667,2,0,0,0.0,0.0,normal,1.2971,0.51,0.2248,0.0,0.0,0.0,1.0,0.0,0.0,0.3369,16,1.0,personal,15.5,11.3,11.5,16.86,0.0,0.0,11.87
session_4abfd08c61fc,user_043,hr,2026-07-01 07:42:49,2026-07-01 12:32:49,21,8,0,21,1,1,3,5,0,53.614,15.831,0,0,290.0,7.7,2,0,0,0.0,2.553047619047619,normal,0.9811,0.5359,0.8431,0.0,0.0,0.0,0.0,0.2394,0.0,0.2888,17,1.0,personal,13.45,14.51,21.44,24.7,40.0,0.0,17.96
session_6f3f95fea860,user_064,finance,2026-07-01 07:56:59,2026-07-01 13:55:59,24,3,0,24,1,1,3,5,3,109.318,23.034,0,0,359.0,7.933333333333334,2,0,0,0.0,4.554916666666666,normal,0.6323,0.8864,0.9818,0.0,0.0,0.0,0.0,0.3998,0.0,0.3223,13,0.8667,hybrid,14.88,31.34,26.9,25.99,20.0,21.59,21.94
session_863e73f1ba51,user_013,hr,2026-07-01 08:01:36,2026-07-01 11:30:36,12,3,0,12,1,1,3,2,0,9.51,5.927,0,0,209.0,8.016666666666667,2,0,0,0.0,0.7925,normal,1.31,1.2052,2.1584,0.0,0.0,0.0,0.0,0.9866,0.0,0.6289,13,0.8667,hybrid,26.98,20.81,21.21,20.08,20.0,0.0,22.14
session_c080ee7ca0d5,user_009,developer,2026-07-01 08:01:50,2026-07-01 13:10:50,20,3,0,20,1,1,5,0,0,0.0,0.0,0,0,309.0,8.016666666666667,2,0,0,0.0,0.0,normal,1.7122,0.0949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2008,16,1.0,personal,9.55,21.23,23.54,21.24,20.0,13.62,16.4
session_6de279afa6d4,user_007,developer,2026-07-01 08:12:48,2026-07-01 11:12:48,10,2,0,10,1,1,5,0,0,0.0,0.0,0,0,180.0,8.2,2,0,0,0.0,0.0,normal,0.3256,1.0067,0.6745,0.0,0.0,0.0,0.0,0.0,0.0,0.223,15,1.0,personal,10.55,12.46,20.38,23.12,20.0,2.65,14.21
session_00344e4f0f8a,user_044,developer,2026-07-01 08:14:33,2026-07-01 12:20:33,15,5,0,15,1,1,5,0,0,0.0,0.0,0,0,246.0,8.233333333333333,2,0,0,0.0,0.0,normal,1.0286,0.2998,0.6745,0.0,0.0,0.0,0.0,0.0,0.0,0.2225,16,1.0,personal,10.53,9.42,11.0,12.93,0.0,0.0,9.04
session_25b2af111204,user_032,hr,2026-07-01 08:21:39,2026-07-01 15:33:39,24,7,0,24,1,1,3,3,0,13.796,5.777,0,0,432.0,8.35,2,0,0,0.0,0.5748333333333333,normal,0.4755,1.6394,0.7981,0.0,0.0,0.0,0.0,0.2985,0.0,0.3568,14,0.9333,hybrid,16.34,18.44,19.36,20.2,0.0,8.17,15.56
session_376f86cb0621,user_040,finance,2026-07-01 08:23:46,2026-07-01 10:51:46,9,2,0,9,1,1,3,0,1,18.078,18.078,0,0,148.0,8.383333333333333,2,0,0,0.0,2.0086666666666666,normal,0.0259,0.7994,1.1804,0.0,0.0,0.0,0.0,2.5908,0.0,0.5107,17,1.0,personal,22.54,18.78,21.53,21.17,20.0,4.66,20.35
session_1a98e2bfa79f,user_031,developer,2026-07-01 08:23:53,2026-07-01 13:53:53,21,5,0,21,1,1,5,0,0,0.0,0.0,0,0,330.0,8.383333333333333,2,0,0,0.0,0.0,normal,1.168,0.5038,0.2698,0.0,0.0,0.0,0.0,0.0,0.0,0.2157,17,1.0,personal,10.22,30.75,25.63,21.79,20.0,47.35,20.63
session_f80c5e0692ab,user_045,admin,2026-07-01 08:25:04,2026-07-01 13:14:04,18,3,0,18,1,1,4,0,0,0.0,0.0,4,0,289.0,8.416666666666666,2,0,0,0.0,0.0,normal,0.0519,0.1012,0.3372,0.0,0.0,0.0,1.0,0.0,0.6745,0.2405,15,1.0,personal,11.33,23.36,33.4,29.97,40.0,8.72,21.65
session_8d529cc2999f,user_021,finance,2026-07-01 08:25:44,2026-07-01 12:45:44,19,4,0,19,1,1,3,2,5,33.911,10.755,0,0,260.0,8.416666666666666,2,0,0,0.0,1.7847894736842107,normal,0.6152,0.0868,0.6745,0.0,0.0,0.0,0.0,0.3716,0.0,0.1942,11,0.7333,hybrid,9.25,19.86,28.98,29.09,40.0,3.42,19.1
session_739f1daa8165,user_050,developer,2026-07-01 08:28:25,2026-07-01 11:25:25,10,2,0,10,1,1,4,0,0,0.0,0.0,0,0,177.0,8.466666666666667,2,0,0,0.0,0.0,normal,0.4985,1.0181,1.349,0.0,0.0,0.0,1.0,0.0,0.0,0.4295,17,1.0,personal,19.33,14.88,14.27,19.68,0.0,0.03,14.82
session_af4707c5b9c4,user_012,analyst,2026-07-01 08:29:42,2026-07-01 10:41:42,11,4,0,11,1,1,4,4,0,16.131,5.306,0,0,132.0,8.483333333333333,2,0,0,0.0,1.4664545454545457,normal,0.4252,2.1638,1.4333,0.0,0.0,0.0,0.0,0.4216,0.0,0.4938,18,1.0,personal,21.88,18.79,15.74,16.07,0.0,11.61,17.06
session_d633ec70ac40,user_038,developer,2026-07-01 08:29:50,2026-07-01 13:19:50,17,5,0,17,1,1,5,0,0,0.0,0.0,0,0,290.0,8.483333333333333,2,0,0,0.0,0.0,normal,0.9314,0.3571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1432,16,1.0,personal,6.91,8.21,8.58,13.24,0.0,0.0,7.02
session_b246953c5229,user_051,analyst,2026-07-01 08:31:18,2026-07-01 13:01:18,20,4,0,20,1,1,4,6,0,33.34,7.878,0,0,270.0,8.516666666666667,2,0,0,0.0,1.6670000000000005,normal,0.9711,0.26,0.6083,0.0,0.0,0.0,0.0,0.784,0.0,0.2915,14,0.9333,hybrid,13.56,15.92,16.46,18.34,0.0,0.91,12.96
session_71755b9402c3,user_063,finance,2026-07-01 08:32:27,2026-07-01 13:00:27,17,5,0,17,1,1,3,3,3,37.969,7.157,0,0,268.0,8.533333333333333,2,0,0,0.0,2.2334705882352943,normal,1.6422,0.0581,0.0,0.0,0.0,0.0,0.0,0.3613,0.0,0.2291,15,1.0,personal,10.82,13.18,13.64,16.37,0.0,0.0,10.65
session_6fc285c1560b,user_080,hr,2026-07-01 08:33:20,2026-07-01 12:22:20,16,4,0,16,1,1,3,5,0,88.055,26.905,0,0,229.0,8.55,2,0,0,0.0,5.5034375,normal,1.1089,0.529,0.4309,0.0,0.0,0.0,0.0,0.6682,0.0,0.3041,14,0.9333,hybrid,14.11,16.65,23.33,24.17,20.0,0.0,16.89
session_81f2dbfcb7e6,user_074,finance,2026-07-01 08:36:11,2026-07-01 11:11:11,10,4,0,10,1,1,3,3,0,9.6,3.826,0,0,155.0,8.6,2,0,0,0.0,0.96,normal,0.3325,0.6238,0.7419,0.0,0.0,0.0,0.0,1.0723,0.0,0.3078,16,1.0,personal,14.26,16.49,14.42,17.75,0.0,0.0,12.94
session_a0035b2a2414,user_059,analyst,2026-07-01 08:38:24,2026-07-01 13:19:24,19,6,0,19,1,1,4,3,0,28.033,11.349,0,0,281.0,8.633333333333333,2,0,0,0.0,1.475421052631579,normal,3.4136,0.3048,0.2316,0.0,0.0,0.0,0.0,0.2613,0.0,0.4679,11,0.7333,hybrid,20.86,17.92,22.96,23.45,20.0,19.97,20.72
session_7e08434989fb,user_061,analyst,2026-07-01 08:39:25,2026-07-01 11:41:25,14,5,0,14,1,1,4,4,0,20.886,6.753,0,0,182.0,8.65,2,0,0,0.0,1.4918571428571428,normal,2.4282,0.9685,0.4497,0.0,0.0,0.0,0.0,0.0478,0.0,0.4327,16,1.0,personal,19.45,22.59,24.95,25.86,20.0,16.02,21.43
session_308928c213c0,user_029,admin,2026-07-01 08:40:23,2026-07-01 13:52:23,21,3,0,21,1,1,5,0,0,0.0,0.0,4,0,312.0,8.666666666666666,2,0,0,0.0,0.0,normal,0.6597,0.7268,0.8881,0.0,0.0,0.0,0.0,0.0,0.6745,0.3277,12,0.8,hybrid,15.11,16.59,26.64,28.26,20.0,0.0,18.19
session_0f2282da057a,user_054,developer,2026-07-01 08:43:53,2026-07-01 14:31:53,22,5,0,22,1,1,5,0,0,0.0,0.0,0,0,348.0,8.716666666666667,2,0,0,0.0,0.0,normal,3.6916,1.9629,2.7429,0.0,0.0,0.0,0.0,0.0,0.0,0.933,13,0.8667,hybrid,37.28,27.01,25.8,24.07,40.0,0.0,30.59
session_e019fd183aea,user_070,admin,2026-07-01 08:56:59,2026-07-01 14:44:59,18,3,0,18,1,1,5,0,0,0.0,0.0,4,0,348.0,8.933333333333334,2,0,0,0.0,0.0,normal,0.5121,1.3796,0.1686,0.0,0.0,0.0,0.0,0.0,0.6745,0.3039,18,1.0,personal,14.1,13.9,15.88,16.88,0.0,0.0,12.49
session_9e1627df461e,user_006,analyst,2026-07-01 08:59:30,2026-07-01 12:06:30,11,4,0,11,1,1,4,0,0,0.0,0.0,0,0,187.0,8.983333333333333,2,0,0,0.0,0.0,normal,0.8944,0.2832,0.4292,0.0,0.0,0.0,0.0,2.3445,0.0,0.439,16,1.0,personal,19.71,15.19,15.7,20.42,0.0,0.0,15.32
session_99632b73784e,user_078,developer,2026-07-01 09:00:10,2026-07-01 11:29:10,9,2,0,9,1,1,4,0,0,0.0,0.0,0,0,149.0,9.0,2,0,0,0.0,0.0,normal,1.3653,0.8433,1.0567,0.0,0.0,0.0,1.0,0.0,0.0,0.4739,13,0.8667,hybrid,21.1,17.16,19.25,20.36,20.0,0.0,18.79
session_cbf66ee16911,user_018,developer,2026-07-01 09:02:57,2026-07-01 15:00:57,23,7,0,23,1,1,5,0,0,0.0,0.0,0,0,358.0,9.033333333333331,2,0,0,0.0,0.0,normal,0.0964,2.0172,2.0235,0.0,0.0,0.0,0.0,0.0,0.0,0.4597,16,1.0,personal,20.53,20.81,23.98,25.27,40.0,0.0,22.5
session_af7262977193,user_028,developer,2026-07-01 09:03:18,2026-07-01 11:38:18,13,3,0,13,1,1,5,0,0,0.0,0.0,0,0,155.0,9.05,2,0,0,0.0,0.0,normal,0.6359,0.4729,0.1686,0.0,0.0,0.0,0.0,0.0,0.0,0.1419,16,1.0,personal,6.85,8.18,18.98,23.71,20.0,0.0,11.59
session_cf84bc4b88c5,user_075,developer,2026-07-01 09:03:23,2026-07-01 11:52:23,12,1,0,12,1,1,5,0,0,0.0,0.0,0,0,169.0,9.05,2,0,0,0.0,0.0,normal,0.6416,1.2643,0.9668,0.0,0.0,0.0,0.0,0.0,0.0,0.3192,11,0.7333,hybrid,14.75,19.74,26.91,22.87,40.0,7.21,20.53
session_cbfdb07aa958,user_030,hr,2026-07-01 09:04:05,2026-07-01 14:07:05,20,2,0,20,1,1,3,10,0,128.457,17.181,0,0,303.0,9.066666666666666,2,0,0,0.0,6.42285,normal,1.5474,0.3009,0.3372,0.0,0.0,0.0,0.0,1.414,0.0,0.3999,17,1.0,personal,18.12,20.18,26.31,25.37,20.0,16.84,20.61
session_3d823d64a794,user_036,developer,2026-07-01 09:05:53,2026-07-01 11:22:53,12,3,0,12,1,1,4,0,0,0.0,0.0,0,0,137.0,9.083333333333334,2,0,0,0.0,0.0,normal,0.7307,1.1285,0.6745,0.0,0.0,0.0,1.0,0.0,0.0,0.3926,19,1.0,personal,17.82,19.57,24.55,23.9,40.0,0.0,21.11
session_6e0074b980b2,user_073,hr,2026-07-01 09:08:09,2026-07-01 13:48:09,19,9,0,19,1,1,3,3,0,17.098,6.534,0,0,280.0,9.133333333333333,2,0,0,0.0,0.8998947368421052,normal,1.6753,0.1441,0.1799,0.0,0.0,0.0,0.0,0.3002,0.0,0.2555,14,0.9333,hybrid,11.99,14.6,16.57,17.36,0.0,0.0,11.94
session_ea8650de892e,user_015,finance,2026-07-01 09:08:42,2026-07-01 10:58:42,9,2,0,9,1,1,2,2,1,9.637,4.369,0,0,110.0,9.133333333333333,2,0,0,0.0,1.0707777777777778,normal,0.7076,1.2256,1.0467,0.0,0.0,0.0,1.0,0.7877,0.0,0.5297,14,0.9333,hybrid,23.27,20.71,26.47,25.26,20.0,16.84,22.79
session_1ab9f8749b8a,user_011,analyst,2026-07-01 09:12:54,2026-07-01 12:21:54,14,4,0,14,1,1,4,0,0,0.0,0.0,0,0,189.0,9.2,2,0,0,0.0,0.0,normal,1.3026,0.4309,0.1709,0.0,0.0,0.0,0.0,2.5121,0.0,0.4907,11,0.7333,hybrid,21.76,26.14,29.79,29.45,40.0,12.69,25.98
session_64b6eda0e0f9,user_004,developer,2026-07-01 09:13:03,2026-07-01 14:13:03,17,5,0,17,1,1,5,0,0,0.0,0.0,0,0,300.0,9.216666666666669,2,0,0,0.0,0.0,normal,0.9423,0.4579,0.2518,0.0,0.0,0.0,0.0,0.0,0.0,0.1836,14,0.9333,hybrid,8.77,11.99,13.72,12.92,0.0,0.0,9.26
session_80775f203bfc,user_023,developer,2026-07-01 09:13:57,2026-07-01 15:16:57,23,3,0,23,1,1,5,0,0,0.0,0.0,0,0,363.0,9.216666666666669,2,0,0,0.0,0.0,normal,0.0482,0.9161,1.5738,0.0,0.0,0.0,0.0,0.0,0.0,0.282,17,1.0,personal,13.15,14.14,22.07,22.32,20.0,0.0,15.63
session_36aaf9def506,user_020,finance,2026-07-01 09:20:24,2026-07-01 11:25:24,9,1,0,9,1,1,3,4,1,95.492,26.141,0,0,125.0,9.333333333333334,2,0,0,0.0,10.61022222222222,normal,0.2968,1.9294,1.0117,0.0,0.0,0.0,0.0,0.2137,0.0,0.3835,15,1.0,personal,17.45,18.03,18.32,19.58,0.0,0.0,15.29
session_15c4b329f32e,user_037,developer,2026-07-01 09:21:19,2026-07-01 14:03:19,21,4,0,21,1,1,5,0,0,0.0,0.0,0,0,282.0,9.35,2,0,0,0.0,0.0,normal,0.6205,0.4227,0.2248,0.0,0.0,0.0,0.0,0.0,0.0,0.1409,15,1.0,personal,6.8,22.41,22.25,19.57,20.0,11.3,15.06
session_cdcbdcbadfdd,user_027,developer,2026-07-01 09:23:39,2026-07-01 11:57:39,10,4,0,10,1,1,4,0,0,0.0,0.0,0,0,154.0,9.383333333333333,2,0,0,0.0,0.0,normal,0.2234,0.7691,0.978,0.0,0.0,0.0,1.0,0.0,0.0,0.3301,14,0.9333,hybrid,15.21,17.07,15.09,16.03,0.0,0.8,13.41
session_6cc8e0659373,user_058,hr,2026-07-01 09:23:43,2026-07-01 15:21:43,24,5,0,24,1,1,3,7,0,90.325,16.882,0,0,358.0,9.383333333333333,2,0,0,0.0,3.763541666666667,normal,1.2831,0.9818,1.4277,0.0,0.0,0.0,0.0,1.5778,0.0,0.5856,14,0.9333,hybrid,25.38,24.82,26.09,22.72,20.0,0.0,23.3
session_5e873bc52f58,user_003,developer,2026-07-01 09:25:15,2026-07-01 12:36:15,15,5,0,15,1,1,5,0,0,0.0,0.0,0,0,191.0,9.416666666666666,2,0,0,0.0,0.0,normal,1.1155,0.6677,0.5059,0.0,0.0,0.0,0.0,0.0,0.0,0.2543,15,1.0,personal,11.94,10.66,12.99,20.28,20.0,0.0,12.88
session_c6404549c06d,user_001,finance,2026-07-01 09:27:45,2026-07-01 13:18:45,14,3,0,14,1,1,3,4,1,60.502,21.569,0,0,231.0,9.45,2,0,0,0.0,4.321571428571429,normal,0.1189,0.3257,0.5149,0.0,0.0,0.0,0.0,0.6028,0.0,0.1736,14,0.9333,hybrid,8.31,8.74,19.74,20.51,20.0,0.0,12.08
session_57a85eaa65ab,user_052,finance,2026-07-01 09:27:48,2026-07-01 12:48:48,15,3,0,15,1,1,3,2,6,59.758,10.698,0,0,201.0,9.45,2,0,0,0.0,3.983866666666666,normal,0.3106,0.6132,0.4197,0.0,0.0,0.0,0.0,1.3659,0.0,0.301,14,0.9333,hybrid,13.97,17.1,16.21,16.92,0.0,0.0,13.13
session_560b4f956c57,user_014,hr,2026-07-01 09:28:10,2026-07-01 15:45:10,25,7,0,25,1,1,3,9,0,89.106,21.805,0,0,377.0,9.466666666666669,2,0,0,0.0,3.56424,normal,0.9233,1.081,1.2018,0.0,0.0,0.0,0.0,20.1164,0.0,1.4673,12,0.8,hybrid,51.98,33.34,29.87,29.06,60.0,0.0,40.85
session_8c7ae38c14ab,user_001,finance,2026-07-01 09:28:46,2026-07-01 09:30:06,4,4,3,4,1,1,1,0,0,0.0,0.0,0,0,1.3333333333333333,9.466666666666669,2,0,0,0.75,0.0,normal,0.0225,2.9616,1.8886,0.75,0.0,0.0,2.0,1.7164,0.0,1.0377,15,1.0,personal,40.48,24.7,24.12,22.97,40.0,0.0,31.05
session_a2b4204e62fb,user_047,developer,2026-07-01 09:29:23,2026-07-01 14:37:23,22,5,0,22,1,1,5,0,0,0.0,0.0,0,0,308.0,9.483333333333333,2,0,0,0.0,0.0,normal,0.4154,0.3192,0.7907,0.0,0.0,0.0,0.0,0.0,0.0,0.1695,14,0.9333,hybrid,8.13,9.77,14.82,20.05,0.0,0.0,9.43
session_52fb4c3ee083,user_035,admin,2026-07-01 09:29:32,2026-07-01 14:26:32,20,6,0,20,1,1,5,0,0,0.0,0.0,1,0,297.0,9.483333333333333,2,0,0,0.0,0.0,normal,1.7087,0.7462,1.1242,0.0,0.0,0.0,0.0,0.0,0.6745,0.4726,15,1.0,personal,21.05,17.44,25.6,25.93,20.0,0.0,20.34
session_4d08e1c9f877,user_065,hr,2026-07-01 09:35:35,2026-07-01 16:10:35,25,5,0,25,1,1,3,8,0,103.424,22.964,0,0,395.0,9.583333333333334,2,0,0,0.0,4.136959999999999,normal,0.2075,1.3379,0.6745,0.0,0.0,0.0,0.0,1.8935,0.0,0.457,17,1.0,personal,20.43,24.91,24.35,21.94,20.0,12.48,21.62
session_6e13b5fedbdb,user_072,hr,2026-07-01 09:39:08,2026-07-01 13:49:08,18,4,0,18,1,1,3,5,0,88.404,24.845,0,0,250.0,9.65,2,0,0,0.0,4.911333333333333,normal,0.424,0.1349,0.1686,0.0,0.0,0.0,0.0,0.9577,0.0,0.1872,16,1.0,personal,8.94,12.01,16.21,19.69,20.0,0.0,12.38
session_a71d7e6832fc,user_008,developer,2026-07-01 09:40:35,2026-07-01 15:34:35,24,5,0,24,1,1,5,0,0,0.0,0.0,0,0,354.0,9.666666666666666,2,0,0,0.0,0.0,normal,0.5287,0.5919,0.6745,0.0,0.0,0.0,0.0,0.0,0.0,0.1995,15,1.0,personal,9.49,12.13,12.93,18.21,0.0,0.0,9.98
session_b1e65d940081,user_013,hr,2026-07-01 09:42:51,2026-07-01 09:57:51,6,4,0,6,1,6,3,2,0,56.057,17.829,0,1,15.0,9.7,2,0,0,0.0,9.342833333333331,device_spoofing,1.0041,4.0882,3.2713,0.0,0.0,5.0,0.0,3.4085,0.0,1.8636,14,0.9333,hybrid,60.62,40.89,30.62,25.51,40.0,13.58,44.25
